id,raw_text,normalized_text,label,aspect,style,noise_types,difficulty,canonical_group_id,generation_batch,approved
curated-v2-0097,"Xăng xe giờ đắt, xe Vinfast sạc ở nhà tiết kiệm hẳn 2 triệu mỗi tháng cho tôi.","Xăng xe giờ đắt, xe Vinfast sạc ở nhà tiết kiệm hẳn 2 triệu mỗi tháng cho tôi.",positive,mức tiêu hao nhiên liệu,conversational,[],easy,curated-v2-g0097,curated-v2,approved
curated-v2-0098,"Nội thất Kia Morning nhựa là chủ yếu, tiền đó thì thôi, chấp nhận được còn gì.","Nội thất Kia Morning nhựa là chủ yếu, tiền đó thì thôi, chấp nhận được còn gì.",neutral,nội thất,conversational,[],easy,curated-v2-g0098,curated-v2,approved
curated-v2-0099,"Đại lý Mazda trả lời hotline nhanh, đặt lịch bảo dưỡng chỉ 5 phút là xong.","Đại lý Mazda trả lời hotline nhanh, đặt lịch bảo dưỡng chỉ 5 phút là xong.",positive,dịch vụ hậu mãi,conversational,[],easy,curated-v2-g0099,curated-v2,approved
curated-v2-0100,"Toyota Innova máy dầu hụt hơi trên đốc dẫn, chạy đủ tải là rõ nhất mọi người nhá.","Toyota Innova máy dầu hụt hơi trên đốc dẫn, chạy đủ tải là rõ nhất mọi người nhá.",negative,động cơ,conversational,[],medium,curated-v2-g0100,curated-v2,approved
curated-v2-0101,"Thiết kế của Hyundai Elantra nhìn sang hẳn đời cũ, dải đèn ban ngày chạy dọc hốc xe rất tinh.","Thiết kế của Hyundai Elantra nhìn sang hẳn đời cũ, dải đèn ban ngày chạy dọc hốc xe rất tinh.",positive,thiết kế,review,[],easy,curated-v2-g0101,curated-v2,approved
curated-v2-0102,"Vinfast VF 6 có dáng xe khép kín và cân đối, đứng trước nhìn lúc nào cũng đã mắt.","Vinfast Vinfast 6 có dáng xe khép kín và cân đối, đứng trước nhìn lúc nào cũng đã mắt.",positive,thiết kế,review,[],medium,curated-v2-g0102,curated-v2,approved
curated-v2-0103,"Mâm xăm của Kia K5 là chi tiết tôi ưng nhất, nhìn xuống đầu gối nào cũng thấy đẹp.","Mâm xăm của Kia K5 là chi tiết tôi ưng nhất, nhìn xuống đầu gối nào cũng thấy đẹp.",positive,thiết kế,review,[],easy,curated-v2-g0103,curated-v2,approved
curated-v2-0104,"Đuôi xe Ford Ranger Raptor thô nhưng rất ngầu, đèn kiểu dọc nhận diện tốt ban đêm.","Đuôi xe Ford Ranger Raptor thô nhưng rất ngầu, đèn kiểu dọc nhận diện tốt ban đêm.",positive,thiết kế,review,[],easy,curated-v2-g0104,curated-v2,approved
curated-v2-0105,"Toyota Veloz Cross nhìn bên ngoài tầm thường quá, như một chiếc MPV giành cho chạy dịch vụ.","Toyota Veloz Cross nhìn bên ngoài tầm thường quá, như một chiếc MPV giành cho chạy dịch vụ.",negative,thiết kế,review,[],easy,curated-v2-g0105,curated-v2,approved
curated-v2-0106,"Màu sơn trắng của Vinfast VF 8 bị ố vàng ở nắp capo chỉ sau 1 năm, thiết kế thì ổn nhưng sơn thất vọng.","Màu sơn trắng của Vinfast Vinfast 8 bị ố vàng ở nắp capo chỉ sau 1 năm, thiết kế thì ổn nhưng sơn thất vọng.",negative,thiết kế,review,[],medium,curated-v2-g0106,curated-v2,approved
curated-v2-0107,"Vinfast VF 7 luôn làm tôi nhớ đến chi tiết vô-lăng dạng phẳng, ngồi vào là thấy thể thao hẳn.","Vinfast Vinfast 7 luôn làm tôi nhớ đến chi tiết vô-lăng dạng phẳng, ngồi vào là thấy thể thao hẳn.",positive,công nghệ & tiện nghi,review,[],medium,curated-v2-g0107,curated-v2,approved
curated-v2-0108,"Màn hình Mazda CX-5 nhỏ mà dùng mượt, Apple CarPlay nối dây nhận liền không cần chờ.","Màn hình Mazda cũng-5 nhỏ mà dùng mượt, Apple CarPlay nối dây nhận liền không cần chờ.",positive,công nghệ & tiện nghi,review,[],easy,curated-v2-g0108,curated-v2,approved
curated-v2-0109,"Cruise control của Toyota Corolla Altis giữ làn ổn định, chạy cao tốc chân tôi được nghỉ hẳn.","Cruise control của Toyota Corolla Altis giữ làn ổn định, chạy cao tốc chân tôi được nghỉ hẳn.",positive,công nghệ & tiện nghi,review,[],easy,curated-v2-g0109,curated-v2,approved
curated-v2-0110,"Hyundai Tucson bản cao có ghế thông gió, mùa hè nóng 38 độ mà lên xe là mát ngay.","Hyundai Tucson bản cao có ghế thông gió, mùa hè nóng 38 độ mà lên xe là mát ngay.",positive,công nghệ & tiện nghi,review,[],easy,curated-v2-g0110,curated-v2,approved
curated-v2-0111,"Cảnh báo điểm mù của Kia Seltos hay báo nhầm xe máy, thi thoảng nó réo lên oan cho mình.","Cảnh báo điểm mù của Kia Seltos hay báo nhầm xe máy, thi thoảng nó réo lên oan cho mình.",negative,công nghệ & tiện nghi,review,[],medium,curated-v2-g0111,curated-v2,approved
curated-v2-0112,"Màn hình cảm ứng của Honda City giật lag mỗi lần trời lạnh, bấm 3 lần mới ăn lệnh.","Màn hình cảm ứng của Honda City giật lag mỗi lần trời lạnh, bấm 3 lần mới ăn lệnh.",negative,công nghệ & tiện nghi,review,[],easy,curated-v2-g0112,curated-v2,approved
curated-v2-0113,"Vinfast VF 9 có hệ thống giọng nói hay nhận sai lệnh tiếng Việt, gọi mở cửa sổ nó mở rèm.","Vinfast Vinfast 9 có hệ thống giọng nói hay nhận sai lệnh tiếng Việt, gọi mở cửa sổ nó mở rèm.",negative,công nghệ & tiện nghi,review,[],medium,curated-v2-g0113,curated-v2,approved
curated-v2-0114,"Phanh của Vinfast VF 6 ăn ngay khi thử phanh gấp trong bãi, tự tin hơn xe xăng tôi từng đi.","Phanh của Vinfast Vinfast 6 ăn ngay khi thử phanh gấp trong bãi, tự tin hơn xe xăng tôi từng đi.",positive,an toàn,review,[],medium,curated-v2-g0114,curated-v2,approved
curated-v2-0115,"Toyota Fortuner có 7 túi khí tiêu chuẩn, chở con cái đi xa thấy nhẹ lòng hẳn.","Toyota Fortuner có 7 túi khí tiêu chuẩn, chở con cái đi xa thấy nhẹ lòng hẳn.",positive,an toàn,review,[],easy,curated-v2-g0115,curated-v2,approved
curated-v2-0116,"Mitsubishi Xpander Cross có camera 360 độ, lót bánh vào chỗ hẹp ở chợ là tự tin luôn.","Mitsubishi Xpander Cross có camera 360 độ, lót bánh vào chỗ hẹp ở chợ là tự tin luôn.",positive,an toàn,review,[],easy,curated-v2-g0116,curated-v2,approved
curated-v2-0117,"Đèn pha tự động của Kia Morning cảm ứng nhanh, vào hầm là bật sáng không cần nhắc.","Đèn pha tự động của Kia Morning cảm ứng nhanh, vào hầm là bật sáng không cần nhắc.",positive,an toàn,review,[],easy,curated-v2-g0117,curated-v2,approved
curated-v2-0118,"Phanh của Hyundai Stargazer có vẻ mềm, đạp sâu rưỡi mới dừng hẳn mà xe đầy người.","Phanh của Hyundai Stargazer có vẻ mềm, đạp sâu rưỡi mới dừng hẳn mà xe đầy người.",negative,an toàn,review,[],medium,curated-v2-g0118,curated-v2,approved
curated-v2-0119,"Vinfast VF 5 Plus cảnh báo va chạm báo liên tục trên đường đông, chạy 30km/h nó vẫn réo.","Vinfast Vinfast 5 Plus cảnh báo va chạm báo liên tục trên đường đông, chạy 30km/h nó vẫn réo.",negative,an toàn,review,[],medium,curated-v2-g0119,curated-v2,approved
curated-v2-0120,"Toyota Innova Cross không có gói ADAS bản thấp, cùng tiền xe Nhật khác thì đầy.","Toyota Innova Cross không có gói ADAS bản thấp, cùng tiền xe Nhật khác thì đầy.",negative,an toàn,review,[],medium,curated-v2-g0120,curated-v2,approved
curated-v2-0121,"Bảo dưỡng định kỳ xe Mazda tại hãng hết 1.2 triệu, họ báo trước từng hạng mục rõ ràng.","Bảo dưỡng định kỳ xe Mazda tại hãng hết 1.2 triệu, họ báo trước từng hạng mục rõ ràng.",neutral,dịch vụ hậu mãi,review,[],easy,curated-v2-g0121,curated-v2,approved
curated-v2-0122,"Đại lý Vinfast có ứng dụng đặt lịch, xe vào đúng giờ hẹn, thủ tục 10 phút là xong.","Đại lý Vinfast có ứng dụng đặt lịch, xe vào đúng giờ hẹn, thủ tục 10 phút là xong.",positive,dịch vụ hậu mãi,review,[],easy,curated-v2-g0122,curated-v2,approved
curated-v2-0123,"Hyundai trả bảo hành pin xe điện trong vòng 1 tuần, thay luôn cả cụm không tính tiền.","Hyundai trả bảo hành pin xe điện trong vòng 1 tuần, thay luôn cả cụm không tính tiền.",positive,dịch vụ hậu mãi,review,[],medium,curated-v2-g0123,curated-v2,approved
curated-v2-0124,"Đội kỹ thuật của đại lý Toyota kiểm tra 24 hạng mục mỗi lần bảo dưỡng, giấy ghi chi tiết đàng hoàng.","Đội kỹ thuật của đại lý Toyota kiểm tra 24 hạng mục mỗi lần bảo dưỡng, giấy ghi chi tiết đàng hoàng.",positive,dịch vụ hậu mãi,review,[],easy,curated-v2-g0124,curated-v2,approved
curated-v2-0125,"Hotline của Mercedes trả lời chậm, gọi 3 lần mới có người nghe máy vào giờ hành chính.","Hotline của Mercedes trả lời chậm, gọi 3 lần mới có người nghe máy vào giờ hành chính.",negative,dịch vụ hậu mãi,review,[],easy,curated-v2-g0125,curated-v2,approved
curated-v2-0126,"Đại lý Ford bắt mua gói bảo dưỡng trọn đời mới nhận xe, cảm giác như bị ép kèm hàng.","Đại lý Ford bắt mua gói bảo dưỡng trọn đời mới nhận xe, cảm giác như bị ép kèm hàng.",negative,dịch vụ hậu mãi,review,[],medium,curated-v2-g0126,curated-v2,approved
curated-v2-0127,"Kia báo giá sửa cửa sau va chạm nhỏ tới 8 triệu, ra tiệm ngoài chỉ hết 3 triệu.","Kia báo giá sửa cửa sau va chạm nhỏ tới 8 triệu, ra tiệm ngoài chỉ hết 3 triệu.",negative,dịch vụ hậu mãi,review,[],easy,curated-v2-g0127,curated-v2,approved
curated-v2-0128,"Thiết kế của Toyota Camry 2026 giữ nguyên khung cũ, chỉ đổi đèn hậu nhìn kỹ mới thấy.","Thiết kế của Toyota Camry 2026 giữ nguyên khung cũ, chỉ đổi đèn hậu nhìn kỹ mới thấy.",neutral,thiết kế,review,[],medium,curated-v2-g0128,curated-v2,approved
curated-v2-0129,"Vinfast VF 8 thiết kế thì đẹp thật, nhưng số đo khoang chân hàng sau không hơn VF 7 là mấy.","Vinfast Vinfast 8 thiết kế thì đẹp thật, nhưng số đo khoang chân hàng sau không hơn Vinfast 7 là mấy.",neutral,thiết kế,review,[],medium,curated-v2-g0129,curated-v2,approved
curated-v2-0130,"Ford Territory có vai xe góc cạnh đúng phong cách Mỹ, người thích tròn trịa sẽ chê gắt.","Ford Territory có vai xe góc cạnh đúng phong cách Mỹ, người thích tròn trịa sẽ chê gắt.",neutral,thiết kế,review,[],medium,curated-v2-g0130,curated-v2,approved
curated-v2-0131,"Vinfast VF 9 có cửa sổ trời hai tấm rộng, về đêm nằm ngắm sao trong xe được luôn.","Vinfast Vinfast 9 có cửa sổ trời hai tấm rộng, về đêm nằm ngắm sao trong xe được luôn.",positive,công nghệ & tiện nghi,review,[],medium,curated-v2-g0131,curated-v2,approved
curated-v2-0132,"Toyota Hilux 2026 bịa lại cản trước nhìn nặng nề, đèn pha như của xe cũ chỉ đổi khung.","Toyota Hilux 2026 bịa lại cản trước nhìn nặng nề, đèn pha như của xe cũ chỉ đổi khung.",negative,thiết kế,comment,[],easy,curated-v2-g0132,curated-v2,approved
curated-v2-0133,"Vinfast VF 6 đèn hậu liền khối nhìn đêm rất đẹp, đâu cần độ gì thêm.","Vinfast Vinfast 6 đèn hậu liền khối nhìn đêm rất đẹp, đâu cần độ gì thêm.",positive,thiết kế,comment,[],easy,curated-v2-g0133,curated-v2,approved
curated-v2-0134,"Mâm của Mazda2 theo tôi là đẹp nhất phân khúc, không cần đổi mâm nữa.","Mâm của Mazda2 theo tôi là đẹp nhất phân khúc, không cần đổi mâm nữa.",positive,thiết kế,comment,[],easy,curated-v2-g0134,curated-v2,approved
curated-v2-0135,"Toyota Fortuner mặt ga-lăng to đùng, đeo biển quảng cáo di động vậy thôi.","Toyota Fortuner mặt ga-lăng to đùng, đeo biển quảng cáo di động vậy thôi.",negative,thiết kế,comment,[],easy,curated-v2-g0135,curated-v2,approved
curated-v2-0136,"Sơn xe Vinfast VF 7 dễ bám bụi đường đỏ, hai ngày không rửa là xám xịt cả xe.","Sơn xe Vinfast Vinfast 7 dễ bám bụi đường đỏ, hai ngày không rửa là xám xịt cả xe.",negative,thiết kế,comment,[],medium,curated-v2-g0136,curated-v2,approved
curated-v2-0137,"Toyota Corolla Cross bản 2026 thêm màu mới, nhìn cũng ổn mà chẳng đặc biệt gì.","Toyota Corolla Cross bản 2026 thêm màu mới, nhìn cũng ổn mà chẳng đặc biệt gì.",neutral,thiết kế,comment,[],easy,curated-v2-g0137,curated-v2,approved
curated-v2-0138,"Cửa sổ Kia K5 viền crôm kéo quanh nóc, nhìn cao ráo hẳn so với giá.","Cửa sổ Kia K5 viền crôm kéo quanh nóc, nhìn cao ráo hẳn so với giá.",positive,thiết kế,comment,[],easy,curated-v2-g0138,curated-v2,approved
curated-v2-0139,"Vinfast VF 5 Plus nhỏ gọn, đỗ nơi chật hẹp dễ hơn hẳn xe nhà hàng xóm.","Vinfast Vinfast 5 Plus nhỏ gọn, đỗ nơi chật hẹp dễ hơn hẳn xe nhà hàng xóm.",positive,công nghệ & tiện nghi,comment,[],easy,curated-v2-g0139,curated-v2,approved
curated-v2-0140,"Toyota Camry có sạc không dây cho điện thoại, đặt xuống là sạc luôn tiện phết.","Toyota Camry có sạc không dây cho điện thoại, đặt xuống là sạc luôn tiện phết.",positive,công nghệ & tiện nghi,comment,[],easy,curated-v2-g0140,curated-v2,approved
curated-v2-0141,"Hyundai SantaFe bản cao có màn hình phụ cho hành khách, chuyến đi trẻ con không tranh nhau điện thoại.","Hyundai SantaFe bản cao có màn hình phụ cho hành khách, chuyến đi trẻ con không tranh nhau điện thoại.",positive,công nghệ & tiện nghi,comment,[],easy,curated-v2-g0141,curated-v2,approved
curated-v2-0142,"Vinfast VF 9 trợ lý giọng nói hay hiểu nhầm giọng miền Trung, gọi 3 lần mới ra.","Vinfast Vinfast 9 trợ lý giọng nói hay hiểu nhầm giọng miền Trung, gọi 3 lần mới ra.",negative,công nghệ & tiện nghi,comment,[],medium,curated-v2-g0142,curated-v2,approved
curated-v2-0143,"Màn hình của Ford Everest đơ luôn sau khi cập nhật, phải tháo ắc-quy reset mới sống lại.","Màn hình của Ford Everest đơ luôn sau khi cập nhật, phải tháo ắc-quy reset mới sống lại.",negative,công nghệ & tiện nghi,comment,[],medium,curated-v2-g0143,curated-v2,approved
curated-v2-0144,"Kia Sorento có nhớ ghế 2 vị trí, sáng đi chiều về một nút là xong.","Kia Sorento có nhớ ghế 2 vị trí, sáng đi chiều về một nút là xong.",neutral,công nghệ & tiện nghi,comment,[],easy,curated-v2-g0144,curated-v2,approved
curated-v2-0145,"Cửa hộc để ly của Toyota Veloz có làm nóng/làm mát, uống trà mùa đông vẫn nóng.","Cửa hộc để ly của Toyota Veloz có làm nóng/làm mát, uống trà mùa đông vẫn nóng.",positive,công nghệ & tiện nghi,comment,[],medium,curated-v2-g0145,curated-v2,approved
curated-v2-0146,"Vinfast VF 7 có camera 360 nét, góc chết nhỏ hẹp nào cũng thấy rõ.","Vinfast Vinfast 7 có camera 360 nét, góc chết nhỏ hẹp nào cũng thấy rõ.",positive,an toàn,comment,[],easy,curated-v2-g0146,curated-v2,approved
curated-v2-0147,"Toyota Innova Cross có 6 túi khí mọi bản, điểm cộng lớn cho gia đình đông con.","Toyota Innova Cross có 6 túi khí mọi bản, điểm cộng lớn cho gia đình đông con.",positive,an toàn,comment,[],easy,curated-v2-g0147,curated-v2,approved
curated-v2-0148,"Mitsubishi Xforce có phanh tay điện tử + auto hold, kẹt xe dốc cầu Hà Nội nhẹ cả chân.","Mitsubishi Xforce có phanh tay điện tử + auto hold, kẹt xe dốc cầu Hà Nội nhẹ cả chân.",positive,an toàn,comment,[],easy,curated-v2-g0148,curated-v2,approved
